x,y,class,gene,nucleus
4649.77,3893.69,Other,Other,Cytoplasmic
2736.11,4211.17,Other,Other,Cytoplasmic
5316.42,1121.25,Tumour epithelial,Other,Nuclear
1163.87,4589.82,Other,Other,Cytoplasmic
2177.41,820.78,Other,SCD,Cytoplasmic
429.59,3109.06,Other,Other,Cytoplasmic
5808.07,3370.26,Other,Other,Nuclear
4227.79,4067.29,Other,Other,Nuclear
2101.36,4613.42,Fibroblast / stroma,POSTN,Cytoplasmic
505.48,936.07,Tumour epithelial,Other,Nuclear
1804.83,3978.95,Fibroblast / stroma,Other,Cytoplasmic
2492.32,1230.29,Other,Other,Cytoplasmic
2730.6,3001.46,Tumour epithelial,KRT7,Cytoplasmic
168.19,4463.04,Immune,Other,Nuclear
2646.62,880.47,Tumour epithelial,FOXA1,Nuclear
791.48,2676.81,Fibroblast / stroma,POSTN,Nuclear
1732.21,1836.51,Other,Other,Nuclear
687.14,362,Other,SCD,Cytoplasmic
6347.77,3898.49,Other,Other,Cytoplasmic
4761.03,619.78,Other,Other,Cytoplasmic
3402.95,4514.28,Endothelial / vascular,Other,Cytoplasmic
6628.78,2551.96,Other,Other,Cytoplasmic
7344.75,1264.13,Other,Other,Cytoplasmic
286.35,4897,Tumour epithelial,Other,Cytoplasmic
4993.75,5226.1,Other,Other,Cytoplasmic
6563.66,3902.42,Immune,Other,Cytoplasmic
6508.13,3088.24,Fibroblast / stroma,Other,Cytoplasmic
5378.15,1879.52,Fibroblast / stroma,LUM,Cytoplasmic
3649.39,3738.3,Other,Other,Cytoplasmic
7463.92,2269.1,Other,Other,Nuclear
1660.66,4906.98,Fibroblast / stroma,Other,Cytoplasmic
268.56,3679.41,Immune,Other,Cytoplasmic
2977.08,1505.81,Tumour epithelial,GATA3,Cytoplasmic
6470.5,1097.96,Tumour epithelial,ANKRD30A,Cytoplasmic
3404.14,2092.01,Fibroblast / stroma,Other,Cytoplasmic
2876.57,1780.59,Other,Other,Cytoplasmic
1336.16,1814.18,Other,Other,Nuclear
1111.23,3646.21,Immune,Other,Cytoplasmic
7388.37,3847.16,Fibroblast / stroma,Other,Nuclear
5576.29,1343.97,Tumour epithelial,Other,Cytoplasmic
994.11,4179.21,Fibroblast / stroma,LUM,Cytoplasmic
3880.26,1298.04,Fibroblast / stroma,POSTN,Cytoplasmic
643.48,2650.16,Tumour epithelial,Other,Cytoplasmic
2291,2237.33,Other,Other,Cytoplasmic
1324.43,4616,Myoepithelial / muscle,Other,Cytoplasmic
34.07,1029.07,Other,Other,Nuclear
858.86,1897.61,Other,Other,Cytoplasmic
5520.68,3146.75,Other,Other,Nuclear
1106.78,4813.12,Other,Other,Nuclear
2292.29,1208.53,Tumour epithelial,ERBB2,Cytoplasmic
1840.23,2797.93,Fibroblast / stroma,Other,Cytoplasmic
5374.12,1535.31,Immune,Other,Cytoplasmic
1018.56,5259.74,Other,Other,Nuclear
7322.23,2099.38,Immune,Other,Cytoplasmic
2003.55,834.59,Other,Other,Cytoplasmic
2750.58,2148.89,Immune,Other,Nuclear
1567.52,675.04,Tumour epithelial,ERBB2,Cytoplasmic
5505.1,2881.52,Fibroblast / stroma,Other,Cytoplasmic
330.35,938.97,Immune,Other,Nuclear
903.11,2483.91,Other,Other,Cytoplasmic
610.71,383.23,Other,Other,Cytoplasmic
2003.27,1097.64,Tumour epithelial,ERBB2,Nuclear
949.62,1688.24,Tumour epithelial,Other,Nuclear
4170.02,418.55,Other,POLR2J3,Nuclear
2589.58,1491.86,Tumour epithelial,Other,Cytoplasmic
1780.7,1482.27,Tumour epithelial,Other,Nuclear
6466.88,2477.27,Other,Other,Cytoplasmic
5350.1,3556.2,Tumour epithelial,Other,Nuclear
85.89,1640.7,Tumour epithelial,EPCAM,Cytoplasmic
7086.5,5405,Myoepithelial / muscle,Other,Cytoplasmic
903.36,2223.47,Tumour epithelial,GATA3,Nuclear
874.84,1808.7,Other,Other,Nuclear
6648.29,3264.92,Other,CCND1,Cytoplasmic
1686.68,649.77,Tumour epithelial,ERBB2,Cytoplasmic
273.25,4633.24,Tumour epithelial,GATA3,Cytoplasmic
5682.11,3317.5,Tumour epithelial,Other,Cytoplasmic
7133.4,2204.12,Immune,Other,Nuclear
6613.85,1478.36,Other,Other,Nuclear
6009.79,791.33,Tumour epithelial,TACSTD2,Nuclear
5168.27,1383.37,Other,SCD,Cytoplasmic
7085.16,3903.93,Myoepithelial / muscle,Other,Cytoplasmic
824.55,3881.85,Other,SCD,Nuclear
1194.88,4685.71,Tumour epithelial,KRT7,Nuclear
5843.62,2150.15,Tumour epithelial,ERBB2,Cytoplasmic
1093.32,3698.46,Fibroblast / stroma,LUM,Cytoplasmic
6350.69,3538.41,Myoepithelial / muscle,Other,Nuclear
6002.29,3333.37,Other,Other,Nuclear
7094.97,3119.8,Myoepithelial / muscle,Other,Cytoplasmic
5885.84,4289.27,Immune,Other,Nuclear
2604,3788.35,Fibroblast / stroma,LUM,Cytoplasmic
2437.7,1140.09,Other,Other,Cytoplasmic
894.09,4327.94,Other,Other,Nuclear
2747.87,3081.76,Fibroblast / stroma,Other,Nuclear
2508.81,2366.77,Fibroblast / stroma,POSTN,Cytoplasmic
4390.09,3794.88,Endothelial / vascular,Other,Nuclear
7162.53,3691.92,Other,Other,Cytoplasmic
4444.44,403.65,Other,SCD,Cytoplasmic
1231.81,3095.37,Other,Other,Nuclear
3264.81,3488.88,Fibroblast / stroma,POSTN,Cytoplasmic
93.2,1172.37,Tumour epithelial,FOXA1,Nuclear
6168.87,5061.4,Immune,Other,Cytoplasmic
5508.37,1069.74,Other,Other,Cytoplasmic
1322.34,874.64,Immune,Other,Nuclear
6756.97,4245.36,Other,Other,Nuclear
6078.78,1220.71,Immune,Other,Nuclear
993.81,1157.64,Fibroblast / stroma,Other,Cytoplasmic
3165.14,1725.47,Tumour epithelial,TACSTD2,Cytoplasmic
5439.51,1259.19,Tumour epithelial,ERBB2,Nuclear
1664.54,3597.1,Tumour epithelial,Other,Cytoplasmic
7188.37,5119.52,Other,Other,Cytoplasmic
5949.32,4354.4,Fibroblast / stroma,Other,Cytoplasmic
1027.81,1919.26,Tumour epithelial,Other,Nuclear
894.33,4026.54,Endothelial / vascular,Other,Nuclear
6424.01,2881.61,Immune,Other,Nuclear
6998.22,2459.05,Tumour epithelial,GATA3,Nuclear
1151.73,2337.76,Tumour epithelial,Other,Nuclear
4335.36,2430.77,Tumour epithelial,KRT7,Cytoplasmic
138.71,664.74,Tumour epithelial,KRT7,Cytoplasmic
1697.32,2087.76,Myoepithelial / muscle,Other,Cytoplasmic
6209.88,2835.01,Other,Other,Cytoplasmic
449.19,3270.37,Tumour epithelial,KRT7,Cytoplasmic
3310.19,1308.43,Tumour epithelial,FOXA1,Nuclear
4784.69,1086.1,Tumour epithelial,Other,Cytoplasmic
2663.63,1504.6,Myoepithelial / muscle,Other,Nuclear
6343.75,2946.74,Tumour epithelial,ERBB2,Cytoplasmic
6848.08,3325.06,Tumour epithelial,Other,Cytoplasmic
4606.24,1412.68,Immune,Other,Nuclear
1417.08,3086.32,Other,Other,Cytoplasmic
6280.97,3963.91,Tumour epithelial,EPCAM,Cytoplasmic
1420.78,1694.98,Other,Other,Nuclear
5854.98,3700.59,Other,Other,Nuclear
1414.6,3296.88,Other,CCND1,Cytoplasmic
2240.69,1098.45,Tumour epithelial,GATA3,Nuclear
779.06,2651.12,Other,SCD,Cytoplasmic
452.06,2142.23,Other,CCND1,Cytoplasmic
6018.29,430.7,Fibroblast / stroma,Other,Nuclear
658.96,5429.86,Adipocyte,Other,Cytoplasmic
1442.05,194.76,Tumour epithelial,ERBB2,Cytoplasmic
6433.61,3708.86,Tumour epithelial,GATA3,Cytoplasmic
2116.45,3544.44,Other,Other,Nuclear
6331.21,3223.21,Tumour epithelial,Other,Nuclear
3758.8,4466.82,Tumour epithelial,EPCAM,Cytoplasmic
2886.05,1641.88,Other,Other,Cytoplasmic
632.9,3372.83,Tumour epithelial,ERBB2,Cytoplasmic
3086.4,3300.64,Immune,Other,Cytoplasmic
1791.89,649.88,Tumour epithelial,ERBB2,Cytoplasmic
1468.63,3336.18,Other,Other,Nuclear
7460.78,1982.35,Other,Other,Nuclear
2256.09,1299.82,Tumour epithelial,ANKRD30A,Nuclear
5490.45,3214.88,Tumour epithelial,GATA3,Nuclear
7409.24,2972.4,Tumour epithelial,Other,Nuclear
5083.93,1107.57,Myoepithelial / muscle,Other,Nuclear
753.57,3885.56,Tumour epithelial,ANKRD30A,Nuclear
6882.21,3243.48,Tumour epithelial,Other,Nuclear
5606.19,857.7,Immune,Other,Cytoplasmic
1035.48,2826.88,Other,Other,Cytoplasmic
5204.81,1008.94,Other,Other,Nuclear
3175.77,1888.67,Myoepithelial / muscle,Other,Cytoplasmic
5960.92,4758.39,Other,Other,Nuclear
2234.27,1958.06,Other,Other,Cytoplasmic
2447.79,3643.67,Tumour epithelial,ERBB2,Cytoplasmic
134.05,3628.32,Other,Other,Nuclear
2617.27,4866.06,Immune,Other,Nuclear
6694.92,1301.77,Immune,Other,Cytoplasmic
1443.99,3367.39,Other,Other,Cytoplasmic
131.35,5276.5,Myoepithelial / muscle,Other,Cytoplasmic
494.36,3228.33,Endothelial / vascular,Other,Nuclear
1589.72,5128.76,Other,Other,Cytoplasmic
4842.26,1921.07,Endothelial / vascular,Other,Cytoplasmic
1139.21,477.24,Myoepithelial / muscle,Other,Cytoplasmic
212.19,2053.28,Other,Other,Nuclear
4815.61,307.6,Tumour epithelial,ERBB2,Nuclear
591,4024.8,Tumour epithelial,FOXA1,Cytoplasmic
101.78,2437.06,Tumour epithelial,ERBB2,Nuclear
505.07,5369.98,Fibroblast / stroma,Other,Cytoplasmic
1217.03,869.37,Tumour epithelial,ERBB2,Cytoplasmic
6663.4,2701.26,Tumour epithelial,ERBB2,Nuclear
7483.66,3298.53,Tumour epithelial,ERBB2,Nuclear
458.76,2798.18,Immune,Other,Nuclear
7437.52,4913.96,Fibroblast / stroma,POSTN,Cytoplasmic
1926.57,265.93,Endothelial / vascular,Other,Nuclear
1494.5,4976.3,Tumour epithelial,Other,Cytoplasmic
345.41,2306.47,Immune,Other,Cytoplasmic
5791.5,156.02,Other,Other,Nuclear
7443.57,5179.44,Other,Other,Nuclear
3983.62,1380.72,Immune,Other,Cytoplasmic
5450.06,4977.65,Fibroblast / stroma,LUM,Cytoplasmic
115.36,2004.08,Other,Other,Cytoplasmic
6932.54,4165.23,Other,Other,Cytoplasmic
6906.05,2236.68,Fibroblast / stroma,LUM,Cytoplasmic
1341.5,337.64,Other,Other,Nuclear
4381.55,3492.38,Tumour epithelial,TACSTD2,Cytoplasmic
1720.34,1465.38,Tumour epithelial,KRT7,Cytoplasmic
5543.57,1175.09,Adipocyte,Other,Cytoplasmic
6948.46,590.23,Other,Other,Cytoplasmic
4986.33,4920.83,Other,Other,Cytoplasmic
5352.28,5053.56,Other,Other,Cytoplasmic
4759.43,2794.51,Immune,Other,Cytoplasmic
1805.59,2205.49,Immune,Other,Cytoplasmic
952.98,2348.17,Immune,Other,Cytoplasmic
1933.19,311.76,Other,Other,Cytoplasmic
4259.44,3920.67,Myoepithelial / muscle,Other,Cytoplasmic
2982.39,1136.42,Tumour epithelial,ERBB2,Nuclear
6793.43,3743.4,Tumour epithelial,GATA3,Cytoplasmic
6672.07,4837.91,Other,CCND1,Nuclear
954.06,159.55,Other,Other,Nuclear
1098.39,4681.55,Tumour epithelial,KRT7,Nuclear
1741.69,629.29,Other,Other,Cytoplasmic
5838.97,4005.6,Tumour epithelial,Other,Nuclear
5570.24,4146.56,Fibroblast / stroma,Other,Cytoplasmic
204.11,4029.62,Tumour epithelial,Other,Nuclear
3207.24,3542.69,Immune,Other,Cytoplasmic
191.63,4829.29,Immune,Other,Cytoplasmic
6068.88,3089.42,Immune,Other,Nuclear
667.39,4384.8,Other,Other,Nuclear
2325.62,294.68,Myoepithelial / muscle,Other,Nuclear
2688.04,2871.64,Fibroblast / stroma,POSTN,Cytoplasmic
6177.39,3891.44,Other,CCND1,Cytoplasmic
6674.07,4033.13,Other,Other,Nuclear
365.47,4061.25,Other,Other,Cytoplasmic
141.13,2044.65,Other,Other,Nuclear
1079.7,4320.52,Immune,Other,Nuclear
7474.73,2110.86,Other,Other,Cytoplasmic
3053.44,2736.96,Tumour epithelial,GATA3,Cytoplasmic
778.33,1502.99,Myoepithelial / muscle,Other,Cytoplasmic
1341.38,4463.91,Tumour epithelial,ERBB2,Nuclear
1757.44,3546.72,Myoepithelial / muscle,Other,Cytoplasmic
2719.59,2851.81,Fibroblast / stroma,POSTN,Nuclear
2445.35,1229.5,Fibroblast / stroma,POSTN,Nuclear
1023.19,3825.81,Other,Other,Nuclear
253.13,4626.81,Tumour epithelial,ERBB2,Nuclear
3469.33,1052.91,Other,Other,Cytoplasmic
1022.85,2242.52,Other,Other,Nuclear
3668.38,3857.25,Immune,Other,Nuclear
1371.79,2831.27,Other,Other,Nuclear
1863.01,3812.12,Other,Other,Nuclear
3583.06,3000.86,Fibroblast / stroma,Other,Cytoplasmic
1470.53,2042.49,Tumour epithelial,Other,Cytoplasmic
569.77,2328.42,Other,SCD,Nuclear
3637.11,3482.51,Tumour epithelial,ERBB2,Cytoplasmic
164.67,2569.64,Immune,Other,Nuclear
6794.92,4094.26,Tumour epithelial,ERBB2,Nuclear
6943.09,4157.79,Tumour epithelial,Other,Cytoplasmic
5708.01,3006.32,Other,CCND1,Cytoplasmic
1990.52,1368.98,Tumour epithelial,Other,Cytoplasmic
7005.93,2386.6,Fibroblast / stroma,LUM,Cytoplasmic
4044.43,3518.23,Tumour epithelial,TACSTD2,Nuclear
3907.8,3845.07,Other,CCND1,Nuclear
3023.01,2204.88,Fibroblast / stroma,Other,Cytoplasmic
836.26,3012.31,Other,CCND1,Cytoplasmic
729.29,1830.56,Tumour epithelial,ERBB2,Cytoplasmic
5544.67,3591.68,Tumour epithelial,TACSTD2,Nuclear
909.34,2712.22,Tumour epithelial,GATA3,Cytoplasmic
3730.85,4188.92,Immune,Other,Cytoplasmic
4835.19,2235.93,Immune,Other,Cytoplasmic
5730.9,4983.65,Fibroblast / stroma,Other,Cytoplasmic
21.9,1587.65,Other,Other,Nuclear
6336.96,600.08,Other,Other,Cytoplasmic
5635.57,2763.36,Tumour epithelial,KRT7,Nuclear
2418.73,5225.84,Tumour epithelial,GATA3,Nuclear
5886.77,3600.77,Endothelial / vascular,Other,Cytoplasmic
6328.12,3923.49,Fibroblast / stroma,POSTN,Cytoplasmic
3087.94,850.52,Other,Other,Cytoplasmic
6608.92,4811.71,Tumour epithelial,Other,Nuclear
1482.77,2557.22,Immune,Other,Nuclear
3014.04,3229.93,Immune,Other,Nuclear
7177.47,445.5,Fibroblast / stroma,Other,Cytoplasmic
7270.07,191.52,Endothelial / vascular,Other,Cytoplasmic
925.07,2778.95,Fibroblast / stroma,POSTN,Cytoplasmic
2126.12,4858.46,Other,Other,Cytoplasmic
3299.55,1176.8,Tumour epithelial,ANKRD30A,Nuclear
1104.97,3594.24,Fibroblast / stroma,Other,Cytoplasmic
1266,4873.32,Other,SCD,Cytoplasmic
7490.12,2782.56,Other,Other,Cytoplasmic
298.36,5420.12,Other,Other,Cytoplasmic
6624.1,3791.87,Other,Other,Cytoplasmic
5573.13,2844.92,Other,Other,Nuclear
2614.61,872.29,Tumour epithelial,Other,Cytoplasmic
472.5,697.28,Tumour epithelial,EPCAM,Cytoplasmic
3450.31,1325.47,Other,Other,Cytoplasmic
1160.86,2642.47,Other,Other,Nuclear
2864.24,3269.66,Myoepithelial / muscle,Other,Nuclear
1406.62,3339.29,Tumour epithelial,KRT7,Nuclear
4101.57,3204.03,Immune,Other,Nuclear
6379.91,1272.44,Fibroblast / stroma,Other,Cytoplasmic
6849.12,2597.5,Tumour epithelial,Other,Cytoplasmic
793.78,4232.5,Other,Other,Nuclear
856.66,3036.15,Other,Other,Cytoplasmic
5972.96,4811.97,Fibroblast / stroma,Other,Cytoplasmic
3446.41,2168.64,Tumour epithelial,Other,Cytoplasmic
3385.36,1282.53,Tumour epithelial,KRT7,Cytoplasmic
1233.37,4369,Tumour epithelial,Other,Nuclear
2044.54,3137.87,Fibroblast / stroma,POSTN,Cytoplasmic
880.26,3115.58,Tumour epithelial,ANKRD30A,Cytoplasmic
4323.14,4964.72,Fibroblast / stroma,LUM,Cytoplasmic
2850.32,3882.98,Fibroblast / stroma,Other,Cytoplasmic
5397.27,3455.82,Tumour epithelial,TACSTD2,Nuclear
6708.87,3434.71,Tumour epithelial,ERBB2,Cytoplasmic
700.03,2142.31,Tumour epithelial,Other,Cytoplasmic
5800.4,1477.12,Fibroblast / stroma,LUM,Cytoplasmic
6679.04,2676.47,Tumour epithelial,Other,Nuclear
579.5,4992.69,Myoepithelial / muscle,Other,Cytoplasmic
7033.02,2947.13,Other,SCD,Nuclear
3008.47,5254.06,Immune,Other,Cytoplasmic
2453.74,3523.26,Fibroblast / stroma,POSTN,Cytoplasmic
3377.02,1576.33,Tumour epithelial,FOXA1,Nuclear
1602.51,454.75,Other,Other,Nuclear
3079.13,4830.15,Fibroblast / stroma,Other,Cytoplasmic
4508.2,3876.83,Tumour epithelial,Other,Nuclear
6240.6,4061.93,Myoepithelial / muscle,Other,Cytoplasmic
7125.95,2250.22,Tumour epithelial,KRT7,Cytoplasmic
76.64,1229.65,Other,Other,Cytoplasmic
854.89,4673.38,Tumour epithelial,FOXA1,Nuclear
6095.09,2569.09,Other,Other,Cytoplasmic
645.97,2559.51,Other,Other,Nuclear
2090.52,197.56,Tumour epithelial,EPCAM,Cytoplasmic
1347.15,3404.95,Tumour epithelial,Other,Nuclear
306.65,4443.91,Adipocyte,Other,Cytoplasmic
3431.45,1988.98,Myoepithelial / muscle,Other,Cytoplasmic
3246.6,1407.6,Tumour epithelial,Other,Nuclear
2773.64,584.72,Other,Other,Cytoplasmic
5643.17,2995.42,Tumour epithelial,Other,Nuclear
5443.68,4968.95,Fibroblast / stroma,Other,Cytoplasmic
542.27,716.08,Other,SCD,Nuclear
1416.24,1691.02,Tumour epithelial,KRT7,Cytoplasmic
1456.77,4463.77,Other,Other,Nuclear
6509.81,3764.47,Other,Other,Nuclear
6782.02,3954.47,Immune,Other,Nuclear
7230.46,4538.16,Tumour epithelial,Other,Cytoplasmic
779.62,4678.16,Tumour epithelial,KRT7,Cytoplasmic
5063.6,5183.04,Adipocyte,Other,Cytoplasmic
6760.45,2469.57,Tumour epithelial,KRT7,Cytoplasmic
2744.25,2154.24,Myoepithelial / muscle,Other,Cytoplasmic
3669.47,1573.43,Immune,Other,Cytoplasmic
3127.84,1006.94,Tumour epithelial,Other,Cytoplasmic
5427.46,4074.17,Endothelial / vascular,Other,Cytoplasmic
6181.79,707.02,Tumour epithelial,Other,Nuclear
3422.82,833.31,Tumour epithelial,ERBB2,Cytoplasmic
3677.64,2737.51,Other,SCD,Cytoplasmic
2507.73,747.52,Tumour epithelial,GATA3,Nuclear
1866,560.84,Other,Other,Cytoplasmic
830.31,2207.49,Tumour epithelial,ERBB2,Nuclear
2417.1,2458.91,Immune,Other,Cytoplasmic
6800.53,1369.56,Fibroblast / stroma,LUM,Cytoplasmic
2603.58,1436.22,Myoepithelial / muscle,Other,Nuclear
343.29,1140.74,Other,Other,Cytoplasmic
5642.24,159.65,Immune,Other,Nuclear
5805.1,1278.44,Other,Other,Cytoplasmic
5161.65,1292.55,Tumour epithelial,Other,Cytoplasmic
398.29,3179.53,Tumour epithelial,ANKRD30A,Nuclear
356.31,4111.33,Tumour epithelial,FOXA1,Nuclear
2178.82,1694.12,Tumour epithelial,Other,Cytoplasmic
1530.5,4423.48,Other,Other,Nuclear
3214.68,1054.09,Fibroblast / stroma,LUM,Cytoplasmic
2047.34,887.4,Tumour epithelial,ANKRD30A,Nuclear
7102.51,5401.41,Other,Other,Nuclear
5548.58,2917.2,Fibroblast / stroma,Other,Cytoplasmic
1276.97,241.05,Immune,Other,Nuclear
1098.36,1486.47,Tumour epithelial,Other,Cytoplasmic
2590.33,805.27,Tumour epithelial,ERBB2,Nuclear
6202.67,4795.75,Immune,Other,Cytoplasmic
549.48,3529.49,Endothelial / vascular,Other,Cytoplasmic
5645.73,3696.29,Tumour epithelial,ERBB2,Nuclear
7204.69,3513.78,Other,Other,Nuclear
5888.52,2999.57,Immune,Other,Cytoplasmic
3285.86,2045.23,Endothelial / vascular,Other,Cytoplasmic
2659.91,3540.6,Fibroblast / stroma,Other,Nuclear
1205.04,454.73,Tumour epithelial,ERBB2,Nuclear
4895.74,3351.49,Immune,Other,Cytoplasmic
324.81,4731.37,Other,Other,Cytoplasmic
1281.24,2225.77,Tumour epithelial,FOXA1,Cytoplasmic
41.5,548.78,Tumour epithelial,ERBB2,Nuclear
391.9,539.31,Tumour epithelial,ANKRD30A,Nuclear
3717.56,1421.34,Other,Other,Nuclear
1011.51,3476.24,Other,Other,Nuclear
1164.69,1424.66,Tumour epithelial,Other,Cytoplasmic
5465.24,1484.04,Tumour epithelial,ERBB2,Cytoplasmic
6721.49,3743.96,Other,Other,Nuclear
1290.55,337.32,Other,Other,Cytoplasmic
2107.44,3386.25,Other,CCND1,Nuclear
2387.53,1021.73,Other,Other,Nuclear
6531.77,2521.56,Myoepithelial / muscle,Other,Nuclear
2468.26,827.52,Other,Other,Cytoplasmic
3654.01,3814.9,Fibroblast / stroma,Other,Cytoplasmic
582.09,480.53,Myoepithelial / muscle,Other,Cytoplasmic
1206.94,1469.15,Other,Other,Cytoplasmic
738.36,4999.72,Other,Other,Cytoplasmic
2031.47,4209.38,Immune,Other,Nuclear
7498.09,3125.8,Tumour epithelial,Other,Cytoplasmic
1403.84,2261.04,Immune,Other,Cytoplasmic
1077.53,358.27,Immune,Other,Cytoplasmic
2372.26,5225.39,Immune,Other,Cytoplasmic
2218.74,2336.76,Fibroblast / stroma,POSTN,Cytoplasmic
2700.41,2617.57,Other,Other,Cytoplasmic
1117.4,688.49,Other,CCND1,Cytoplasmic
2802.89,733.51,Tumour epithelial,KRT7,Cytoplasmic
1455.45,1911.7,Other,Other,Nuclear
7505.96,681.87,Other,Other,Cytoplasmic
717.74,1801.56,Tumour epithelial,EPCAM,Nuclear
1466.31,708.68,Other,Other,Nuclear
6191.36,1336.58,Tumour epithelial,ERBB2,Cytoplasmic
1206.13,2621.78,Tumour epithelial,TACSTD2,Cytoplasmic
5432.41,3974.43,Immune,Other,Cytoplasmic
7474.72,5109.03,Other,Other,Cytoplasmic
6323.33,2573.1,Immune,Other,Nuclear
4.3,3791.91,Immune,Other,Nuclear
1206.7,1915.66,Tumour epithelial,ANKRD30A,Nuclear
2259.03,652.81,Other,Other,Nuclear
286.16,216.64,Tumour epithelial,EPCAM,Cytoplasmic
5226.42,4829.63,Fibroblast / stroma,Other,Cytoplasmic
526.66,2897.18,Other,Other,Nuclear
2548.83,1517.08,Other,Other,Nuclear
4794.92,338.85,Tumour epithelial,EPCAM,Cytoplasmic
1637.46,3643.04,Fibroblast / stroma,Other,Cytoplasmic
2252.47,932.37,Other,Other,Cytoplasmic
1144.31,3308.74,Tumour epithelial,Other,Nuclear
237.79,3015.45,Other,Other,Cytoplasmic
5002.85,521.47,Immune,Other,Cytoplasmic
1606.69,3853.71,Fibroblast / stroma,Other,Cytoplasmic
6550.72,4556.07,Tumour epithelial,Other,Nuclear
1033.18,1409.56,Tumour epithelial,ANKRD30A,Cytoplasmic
1591.97,4016.1,Tumour epithelial,Other,Cytoplasmic
2604.93,4050.04,Fibroblast / stroma,LUM,Cytoplasmic
2252.17,3202.97,Other,Other,Nuclear
2022.86,3518.52,Other,Other,Nuclear
25.38,4020.45,Tumour epithelial,EPCAM,Cytoplasmic
1906.22,2166.63,Fibroblast / stroma,Other,Cytoplasmic
484.5,3514.09,Tumour epithelial,ERBB2,Cytoplasmic
653.34,3195.93,Other,Other,Nuclear
3363.44,4692.93,Fibroblast / stroma,Other,Cytoplasmic
875.52,4381.38,Tumour epithelial,FOXA1,Cytoplasmic
5390.23,3923.4,Other,Other,Cytoplasmic
5903.27,4325.46,Other,Other,Cytoplasmic
523.96,4369.62,Immune,Other,Nuclear
4455.07,421.89,Other,SCD,Cytoplasmic
3175.88,1209.93,Other,Other,Nuclear
5856.24,4469.99,Immune,Other,Nuclear
1186.81,2506.9,Other,Other,Nuclear
2253.14,1795.96,Tumour epithelial,ERBB2,Cytoplasmic
1877.78,3469.64,Other,Other,Cytoplasmic
2514.71,5441.46,Fibroblast / stroma,LUM,Cytoplasmic
4319.96,2844.7,Tumour epithelial,EPCAM,Cytoplasmic
777.34,2610.85,Other,Other,Nuclear
5299.86,2971.47,Tumour epithelial,KRT7,Nuclear
1357.56,996.34,Tumour epithelial,Other,Nuclear
5937.92,333.88,Immune,Other,Nuclear
2326.58,5025.58,Myoepithelial / muscle,Other,Cytoplasmic
1796.3,2793.39,Fibroblast / stroma,LUM,Cytoplasmic
5347.05,2234.39,Fibroblast / stroma,POSTN,Cytoplasmic
524,4131.9,Other,Other,Cytoplasmic
1051.5,4399.45,Other,Other,Cytoplasmic
3809.67,2775.29,Other,Other,Cytoplasmic
6403.06,3279.41,Tumour epithelial,ERBB2,Cytoplasmic
7469.67,1243.89,Endothelial / vascular,Other,Nuclear
2084.87,3677.34,Tumour epithelial,GATA3,Cytoplasmic
446.42,4833.56,Other,Other,Cytoplasmic
3202.02,3697.96,Immune,Other,Cytoplasmic
3040.89,1500.36,Tumour epithelial,ERBB2,Cytoplasmic
331.55,3910.73,Tumour epithelial,KRT7,Cytoplasmic
584.26,1967.21,Other,Other,Nuclear
4420.26,4124.26,Myoepithelial / muscle,Other,Cytoplasmic
7240.63,4611.6,Other,Other,Cytoplasmic
598.21,71.65,Other,POLR2J3,Nuclear
6643.67,1079.94,Myoepithelial / muscle,Other,Cytoplasmic
240.7,871.96,Other,Other,Nuclear
4334.49,4249.3,Other,Other,Nuclear
1357.69,3943.91,Other,Other,Cytoplasmic
2294.2,922.95,Other,Other,Nuclear
2656.41,1239.43,Other,Other,Nuclear
7303.06,2138.61,Other,Other,Cytoplasmic
3380.99,4484.04,Fibroblast / stroma,Other,Nuclear
7244.02,5407.93,Endothelial / vascular,Other,Nuclear
1466.4,4020.74,Other,Other,Cytoplasmic
120.26,3817.54,Immune,Other,Nuclear
5856.46,1769.39,Fibroblast / stroma,LUM,Cytoplasmic
7117.79,1159.9,Tumour epithelial,ERBB2,Cytoplasmic
495.98,1390.8,Tumour epithelial,KRT7,Nuclear
4691.03,2522.06,Other,CCND1,Cytoplasmic
7151.95,3296.92,Other,Other,Nuclear
1017.53,3348.21,Immune,Other,Nuclear
2480.64,2167.54,Other,CCND1,Nuclear
7250.93,2321.96,Other,Other,Cytoplasmic
7097.74,5404.04,Tumour epithelial,GATA3,Cytoplasmic
3760.2,1344.46,Tumour epithelial,ERBB2,Nuclear
402.95,5433.95,Myoepithelial / muscle,Other,Nuclear
1715.26,1729.5,Other,Other,Cytoplasmic
1160.27,2932.55,Tumour epithelial,KRT7,Nuclear
778.99,5195.3,Other,Other,Nuclear
2328.56,3381.94,Fibroblast / stroma,Other,Cytoplasmic
1547.18,2056.28,Other,Other,Nuclear
2503.72,412.86,Immune,Other,Cytoplasmic
3679.95,2779.9,Fibroblast / stroma,Other,Cytoplasmic
1988.38,3353.19,Fibroblast / stroma,Other,Cytoplasmic
7417.01,3084.63,Immune,Other,Cytoplasmic
386.82,1312.54,Other,Other,Cytoplasmic
4627.4,3648.74,Other,Other,Cytoplasmic
5843.82,750.7,Tumour epithelial,Other,Cytoplasmic
314.33,580.84,Other,Other,Cytoplasmic
825.62,1754.24,Tumour epithelial,KRT7,Cytoplasmic
413.13,2680.16,Immune,Other,Nuclear
5366.47,1327.21,Other,Other,Nuclear
