x,y,cell_type,organ
5.346169,-2.287842,Endothelial cell (APC),AdrenalGland
4.919118,2.093378,Endothelial cell (APC),AdrenalGland
5.78524,-1.069308,Endothelial cell (APC),AdrenalGland
4.16496,-1.554245,Endothelial cell (APC),AdrenalGland
5.253113,-0.334408,Endothelial cell (APC),AdrenalGland
6.82242,-1.671246,Endothelial cell (APC),AdrenalGland
0.58223,-1.602834,Endothelial cell (APC),AdrenalGland
4.283844,-0.0379,Endothelial cell (APC),AdrenalGland
-3.518416,2.900575,Myeloid cell,AdrenalGland
-1.38261,-3.70595,Fasciculata cell,AdrenalGland
-0.809444,-2.454902,Fasciculata cell,AdrenalGland
-1.430635,-3.133363,Fasciculata cell,AdrenalGland
-0.93363,-3.086179,Fasciculata cell,AdrenalGland
-1.209747,-3.420359,Fasciculata cell,AdrenalGland
-1.629381,-3.348334,Fasciculata cell,AdrenalGland
-0.951991,-2.748989,Fasciculata cell,AdrenalGland
-0.723365,-3.362053,Fasciculata cell,AdrenalGland
-1.432011,-3.581776,Fasciculata cell,AdrenalGland
-0.560165,-2.851055,Fasciculata cell,AdrenalGland
-1.24515,-3.397716,Fasciculata cell,AdrenalGland
-0.696607,-3.14893,Fasciculata cell,AdrenalGland
-0.763429,-2.098307,Fasciculata cell,AdrenalGland
-0.746041,-1.62871,Macrophage,AdrenalGland
-0.873766,-3.503641,Fasciculata cell,AdrenalGland
-1.505211,-3.377742,Fasciculata cell,AdrenalGland
-0.751239,-1.876049,Fasciculata cell,AdrenalGland
-0.725816,-1.883457,Fasciculata cell,AdrenalGland
-0.976147,-3.341265,Fasciculata cell,AdrenalGland
-2.28401,-2.917468,Fasciculata cell,AdrenalGland
-1.134105,-3.490371,Fasciculata cell,AdrenalGland
-0.690504,-3.135363,Fasciculata cell,AdrenalGland
-0.657969,-2.820927,Fasciculata cell,AdrenalGland
-1.13152,-3.259157,Fasciculata cell,AdrenalGland
-0.701597,-2.936117,Fasciculata cell,AdrenalGland
-0.098019,-2.631383,Fasciculata cell,AdrenalGland
-0.837537,-1.146543,Fasciculata cell,AdrenalGland
-1.818996,-1.982982,Fasciculata cell,AdrenalGland
-1.006976,-3.12685,Fasciculata cell,AdrenalGland
-1.043782,-2.795183,Fasciculata cell,AdrenalGland
-1.440972,-1.384263,Fasciculata cell,AdrenalGland
-0.325458,-1.964698,Fasciculata cell,AdrenalGland
-0.714355,-1.960687,Fasciculata cell,AdrenalGland
-1.52754,-2.491864,Fasciculata cell,AdrenalGland
-0.48437,-1.712677,Fasciculata cell,AdrenalGland
-1.728061,-1.024467,Fasciculata cell,AdrenalGland
-0.660216,-1.044422,Fasciculata cell,AdrenalGland
-0.758095,-1.459581,Fasciculata cell,AdrenalGland
-0.658265,-1.945867,Fasciculata cell,AdrenalGland
-0.469144,-1.854856,Fasciculata cell,AdrenalGland
-0.412236,-1.657826,Fasciculata cell,AdrenalGland
-0.979066,-1.559535,Fasciculata cell,AdrenalGland
-0.604014,-0.510707,Fasciculata cell,AdrenalGland
-0.008784,-2.238899,Fasciculata cell,AdrenalGland
-1.259312,0.872082,Macrophage,AdrenalGland
-4.976304,6.21939,Macrophage,AdrenalGland
0.343807,-1.660453,Fasciculata cell,AdrenalGland
-1.155585,-2.840629,Fasciculata cell,AdrenalGland
-1.712148,-2.0893640000000002,Fasciculata cell,AdrenalGland
-0.264336,-1.568352,Fasciculata cell,AdrenalGland
-0.472762,-1.223064,Fasciculata cell,AdrenalGland
-0.60514,-2.182909,Fasciculata cell,AdrenalGland
7.286892,-0.97965,Fasciculata cell,AdrenalGland
-4.511445,6.038085,Monocyte,AdrenalGland
-0.805517,-1.815648,Fasciculata cell,AdrenalGland
-7.17004,6.709246,Macrophage,AdrenalGland
4.91195,0.018815,Macrophage,AdrenalGland
-1.639724,-1.847591,Fasciculata cell,AdrenalGland
-7.522309,7.075306,Macrophage,AdrenalGland
-8.189193,6.748573,Macrophage,AdrenalGland
-7.792063,6.664549,Macrophage,AdrenalGland
-8.472099,5.883006,Macrophage,AdrenalGland
-8.158682,6.651675,Macrophage,AdrenalGland
-8.028643,5.956111,Macrophage,AdrenalGland
-6.813276,7.188431,Macrophage,AdrenalGland
-8.477884,6.830927,Macrophage,AdrenalGland
-7.796513,6.030617,Macrophage,AdrenalGland
-6.320045,6.893419,Macrophage,AdrenalGland
-8.353314,6.217372,Macrophage,AdrenalGland
-8.027224,6.996873,Macrophage,AdrenalGland
-7.569884,6.616907,Macrophage,AdrenalGland
-8.235496,6.726208,Macrophage,AdrenalGland
-8.516027,6.622908,Macrophage,AdrenalGland
-8.135027,6.182171,Macrophage,AdrenalGland
-7.51384,6.064263,Macrophage,AdrenalGland
-4.998743,6.301519,Macrophage,AdrenalGland
-7.584625,4.94567,Monocyte,AdrenalGland
-8.696454,5.347235,Macrophage,AdrenalGland
-8.327393,6.713823,Macrophage,AdrenalGland
-7.965801,6.692346,Macrophage,AdrenalGland
-8.102169,6.107075,Macrophage,AdrenalGland
-8.281005,6.210821,Macrophage,AdrenalGland
-8.133224,6.793716,Macrophage,AdrenalGland
-7.772747,5.496577,Macrophage,AdrenalGland
-7.604687,6.010501,Macrophage,AdrenalGland
-7.885103,6.839479,Macrophage,AdrenalGland
-8.117254,6.920902,Macrophage,AdrenalGland
-7.972335,6.363121,Macrophage,AdrenalGland
-6.145447,6.482643,Macrophage,AdrenalGland
-8.241515,6.604963,Macrophage,AdrenalGland
-8.315077,5.645847,Macrophage,AdrenalGland
-7.864785,5.899424,Macrophage,AdrenalGland
-3.883965,5.836559,Macrophage,AdrenalGland
-6.332373,6.585623,Macrophage,AdrenalGland
-5.538888,7.185555,Macrophage,AdrenalGland
-6.932941,6.593595,Macrophage,AdrenalGland
-7.905675,7.921775,Macrophage,AdrenalGland
-7.518913,7.70418,Macrophage,AdrenalGland
-6.432902,6.420294,Macrophage,AdrenalGland
-6.199327,7.41739,Macrophage,AdrenalGland
-6.843531,6.918365,Macrophage,AdrenalGland
-6.569974,7.773624,Macrophage,AdrenalGland
-6.583948,5.585984,Dendritic cell,AdrenalGland
-6.442053,6.322705,Macrophage,AdrenalGland
-1.585346,-2.628956,Fasciculata cell,AdrenalGland
0.842212,2.096209,Smooth muscle cell,AdrenalGland
0.486768,2.451989,Smooth muscle cell,AdrenalGland
1.121274,2.65642,Smooth muscle cell,AdrenalGland
0.237296,2.10232,Smooth muscle cell,AdrenalGland
0.498182,2.752693,Smooth muscle cell,AdrenalGland
-5.714994,7.305666,Macrophage,AdrenalGland
2.657352,-5.243254,Stromal cell,AdrenalGland
-0.91931,-0.350259,Macrophage,AdrenalGland
2.566187,-5.568165,Fibroblast,AdrenalGland
3.322755,-3.77446,Stromal cell,AdrenalGland
2.931213,-3.68425,Fasciculata cell,AdrenalGland
-4.663386,7.359099,Macrophage,AdrenalGland
-0.916254,0.661637,Fasciculata cell,AdrenalGland
-8.698668,4.672032,Macrophage,AdrenalGland
-5.869306,6.233506,Macrophage,AdrenalGland
-4.613795,-8.563056,B cell (Plasmocyte),AdrenalGland
-4.611785,-6.328709,B cell (Plasmocyte),AdrenalGland
2.095746,-7.153176,Fibroblast,Artery
1.944859,-7.359053,Fibroblast,Artery
1.886869,-6.93261,Fibroblast,Artery
1.636675,-6.978569,Fibroblast,Artery
1.947128,-7.096145,Fibroblast,Artery
1.866963,-7.468021,Fibroblast,Artery
1.901147,-7.096419,Fibroblast,Artery
1.633302,-6.870309,Fibroblast,Artery
1.899141,-7.283845,Fibroblast,Artery
1.710317,-7.208931,Fibroblast,Artery
2.388012,-6.887488,Fibroblast,Artery
2.703032,-6.52168,Fibroblast,Artery
2.176264,-6.91364,Fibroblast,Artery
2.109252,-7.239003,Fibroblast,Artery
2.362815,-6.856755,Fibroblast,Artery
2.144662,-6.706786,Fibroblast,Artery
2.472565,-5.317171,Fibroblast,Artery
2.125626,-6.373399,Fibroblast,Artery
1.53489,-6.514484,Fibroblast,Artery
2.946823,-6.172443,Fibroblast,Artery
1.978792,-6.695347,Fibroblast,Artery
1.73144,-7.111455,Fibroblast,Artery
1.22415,-6.97233,Fibroblast,Artery
2.208801,-7.075494,Fibroblast,Artery
2.080798,-6.871513,Fibroblast,Artery
1.325736,-6.92026,Fibroblast,Artery
1.848372,-7.219731,Fibroblast,Artery
1.797457,-7.397622,Fibroblast,Artery
2.619988,-6.591039,Fibroblast,Artery
2.907227,-5.285912,Fibroblast,Artery
1.572507,-6.6753,Fibroblast,Artery
3.037656,-5.330672,Fibroblast,Artery
1.049059,-6.988581,Fibroblast,Artery
1.809534,-7.30521,Fibroblast,Artery
1.608606,-7.270994,Fibroblast,Artery
2.226135,-6.0916,Fibroblast,Artery
1.644986,-5.279939,Fibroblast,Artery
1.850916,-7.230266,Fibroblast,Artery
0.93814,-7.371175,Fibroblast,Artery
2.413648,-5.982792,Fibroblast,Artery
1.863225,-7.415813,Fibroblast,Artery
2.320444,-6.48454,Fibroblast,Artery
1.523626,-5.997584,Fibroblast,Artery
1.095023,-6.969328,Fibroblast,Artery
2.064805,-7.336713,Fibroblast,Artery
2.246653,-7.10295,Fibroblast,Artery
1.976559,-7.311667,Fibroblast,Artery
2.157992,-6.789362,Fibroblast,Artery
2.293829,-5.391217,Fibroblast,Artery
2.054821,-6.631886,Fibroblast,Artery
2.351582,-6.933777,Fibroblast,Artery
2.259026,-5.299476,Fibroblast,Artery
1.960738,-5.903091,Fibroblast,Artery
2.848999,-6.03165,Fibroblast,Artery
1.932613,-6.425679,Fibroblast,Artery
1.466992,-6.196876,Fibroblast,Artery
2.196064,-6.963592,Fibroblast,Artery
2.861584,-5.655266,Fibroblast,Artery
1.886964,-7.139225,Fibroblast,Artery
2.008288,-6.847971,Fibroblast,Artery
2.295226,-6.528649,Fibroblast,Artery
1.566686,-6.786169,Fibroblast,Artery
2.180377,-6.203297,Fibroblast,Artery
2.572753,-6.541918,Fibroblast,Artery
0.966483,-6.640658,Fibroblast,Artery
1.651905,-6.814082,Fibroblast,Artery
1.981585,-6.365517,Fibroblast,Artery
1.979924,-6.777626,Fibroblast,Artery
2.031409,-6.126542,Fibroblast,Artery
1.304088,-6.592077,Fibroblast,Artery
1.233422,-6.931108,Fibroblast,Artery
1.134933,-6.014136,Fibroblast,Artery
1.93205,-4.687935,Fibroblast,Artery
2.849619,-5.899103,Fibroblast,Artery
2.348125,-6.316091,Fibroblast,Artery
1.987795,-7.092958,Fibroblast,Artery
2.489074,-5.763319,Fibroblast,Artery
1.950362,-6.606186,Fibroblast,Artery
1.286517,-7.176271,Fibroblast,Artery
1.039175,-5.22423,Fibroblast,Artery
1.712623,-4.341296,Fibroblast,Artery
1.758957,-7.124949,Fibroblast,Artery
2.1379,-5.093469,Stromal cell,Artery
1.722391,-7.16346,Fibroblast,Artery
1.988951,-7.027575,Fibroblast,Artery
1.69955,-6.844667,Fibroblast,Artery
1.957868,-6.925595,Fibroblast,Artery
2.10419,-6.672883,Fibroblast,Artery
1.04962,-6.400174,Fibroblast,Artery
1.609386,-5.28227,Fibroblast,Artery
1.896822,-5.394218,Fibroblast,Artery
2.069493,-7.098022,Fibroblast,Artery
2.143543,-6.487564,Fibroblast,Artery
2.268159,-5.096393,Fibroblast,Artery
0.635905,-5.587212,Fibroblast,Artery
0.141285,-6.066109,Fibroblast,Artery
0.256901,-5.957132,Fibroblast,Artery
2.413893,-6.893301,Fibroblast,Artery
1.195981,-7.048069,Fibroblast,Artery
1.947345,-5.115287,Fibroblast,Artery
1.468872,-6.48414,Fibroblast,Artery
2.078118,-7.058515,Fibroblast,Artery
1.177006,-6.308132,Fibroblast,Artery
0.825586,-6.342701,Fibroblast,Artery
2.185021,-6.259867,Fibroblast,Artery
2.624546,-4.997807,Fibroblast,Artery
1.519977,-4.909596,Fibroblast,Artery
1.562706,-6.924757,Fibroblast,Artery
1.900656,-6.435876,Fibroblast,Artery
2.033287,-5.174661,Fibroblast,Artery
1.823167,-6.801317,Fibroblast,Artery
2.040454,-5.341955,Fibroblast,Artery
2.096941,-5.977656,Fibroblast,Artery
1.924268,-7.096293,Fibroblast,Artery
2.439598,-6.352614,Fibroblast,Artery
2.471182,-6.508125,Fibroblast,Artery
1.810169,-6.765194,Fibroblast,Artery
1.126431,-6.913139,Fibroblast,Artery
2.340148,-6.867983,Fibroblast,Artery
2.062686,-6.954861,Fibroblast,Artery
2.567003,-5.299852,Fibroblast,Artery
2.32815,-4.920223,Fibroblast,Artery
1.900977,-6.372822,Fibroblast,Artery
1.384365,-6.598011,Fibroblast,Artery
2.046317,-7.204733,Fibroblast,Artery
1.576172,-6.504599,Fibroblast,Artery
2.361141,-6.593609,Fibroblast,Artery
1.577641,-4.530795,Stromal cell,Artery
1.604357,-5.724238,Fibroblast,Artery
2.213525,-5.923493,Fibroblast,Artery
1.912091,-5.487516,Fibroblast,Artery
2.66513,-6.761044,Fibroblast,Artery
1.409617,-5.887097,Fibroblast,Artery
1.711516,-7.235722,Fibroblast,Artery
1.888268,-6.910973,Fibroblast,Artery
1.740916,-3.738778,Endothelial cell (endothelial to mesenchymal transition),Artery
1.807197,-6.082932,Fibroblast,Artery
1.803415,-7.358981,Fibroblast,Artery
1.57079,-6.786104,Fibroblast,Artery
1.679975,-5.718232,Fibroblast,Artery
1.946883,-5.225809,Fibroblast,Artery
1.621196,-4.742102,Stromal cell,Artery
2.243444,-5.643181,Fibroblast,Artery
2.498762,-4.829034,Fibroblast,Artery
2.69462,-5.902667,Fibroblast,Artery
2.004087,-6.632667,Fibroblast,Artery
2.134489,-6.775856,Fibroblast,Artery
1.252105,-7.199227,Fibroblast,Artery
0.969752,-5.604803,Fibroblast,Artery
2.136642,-7.074746,Fibroblast,Artery
2.087287,-6.374944,Fibroblast,Artery
1.154011,-7.421244,Fibroblast,Artery
2.058554,-6.091392,Fibroblast,Artery
2.401622,-6.245843,Fibroblast,Artery
1.768106,-5.589243,Fibroblast,Artery
1.457103,-6.798217,Fibroblast,Artery
1.350828,-6.981057,Fibroblast,Artery
2.021197,-6.956207,Fibroblast,Artery
2.081688,-6.794772,Fibroblast,Artery
1.863439,-7.015586,Fibroblast,Artery
1.837565,-6.424747,Fibroblast,Artery
2.198501,-6.6883609999999996,Fibroblast,Artery
2.130708,-6.305352,Fibroblast,Artery
2.836203,-5.586512,Fibroblast,Artery
2.691744,-5.647362,Fibroblast,Artery
3.336616,-5.826908,Fibroblast,Artery
2.47815,-6.332024,Fibroblast,Artery
3.523638,-5.266117,Stromal cell,Artery
3.399481,-5.620908,Fibroblast,Artery
2.511314,-5.869594,Fibroblast,Artery
3.312154,-5.682616,Fibroblast,Artery
2.358464,-6.51796,Stromal cell,Artery
3.163117,-5.843309,Fibroblast,Artery
1.59874,-7.359116,Fibroblast,Artery
2.325662,-5.815445,Fibroblast,Artery
2.268397,-5.592351,Fibroblast,Artery
2.417263,-7.073183,Fibroblast,Artery
2.486464,-6.4301,Fibroblast,Artery
2.796078,-5.720351,Fibroblast,Artery
2.729837,-5.883323,Fibroblast,Artery
2.290328,-6.310564,Fibroblast,Artery
2.128633,-7.057787,Fibroblast,Artery
2.889018,-5.046598,Stromal cell,Artery
1.87161,-5.324058,Fibroblast,Artery
1.772956,-6.158485,Fibroblast,Artery
3.298274,-5.523931,Fibroblast,Artery
1.613466,-6.003413,Fibroblast,Artery
1.547713,-7.092681,Fibroblast,Artery
2.951973,-5.980545,Fibroblast,Artery
2.281842,-6.600287,Fibroblast,Artery
2.919641,-5.982293,Fibroblast,Artery
2.717745,-5.8821,Fibroblast,Artery
2.32012,-5.625339,Stromal cell,Artery
2.667053,-4.991145,Fibroblast,Artery
2.434395,-5.38334,Fibroblast,Artery
1.370813,-5.186794,Fibroblast,Artery
3.321783,-5.973776,Fibroblast,Artery
2.830882,-5.869816,Fibroblast,Artery
2.363748,-5.676451,Fibroblast,Artery
2.222941,-4.845768,Fibroblast,Artery
2.833727,-5.797825,Fibroblast,Artery
2.861586,-6.454081,Fibroblast,Artery
2.04167,-6.721309,Fibroblast,Artery
1.626615,-5.712684,Fibroblast,Artery
4.293653,-4.316787,Fibroblast,Artery
2.147295,-6.807716,Fibroblast,Artery
2.347238,-5.36374,Fibroblast,Artery
2.638079,-5.924243,Fibroblast,Artery
2.2034,-6.071592,Fibroblast,Artery
2.665629,-5.867214,Fibroblast,Artery
2.620067,-5.406703,Fibroblast,Artery
2.040073,-5.117619,Stromal cell,Artery
2.103398,-5.638913,Fibroblast,Artery
2.105556,-5.687244,Fibroblast,Artery
4.288274,-4.868597,Fibroblast,Artery
2.152741,-6.761291,Fibroblast,Artery
4.353947,-5.258721,Fibroblast,Artery
3.921797,-5.649152,Fibroblast,Artery
3.531271,-5.491972,Fibroblast,Artery
5.194652,-5.242684,Stromal cell,Artery
2.128877,-5.396986,Fibroblast,Artery
1.737667,-4.153093,Stromal cell,Artery
2.847122,-5.84487,Fibroblast,Artery
2.140296,-4.30172,Fibroblast,Artery
2.031903,-5.521063,Fibroblast,Artery
3.158135,-5.653902,Fibroblast,Artery
2.902946,-5.501356,Fibroblast,Artery
2.636996,-5.889587,Fibroblast,Artery
2.361369,-3.900921,Fibroblast,Artery
2.571481,-5.510128,Fibroblast,Artery
1.330202,-6.987223,Fibroblast,Artery
4.90334,-5.450378,Fibroblast,Artery
2.642249,-6.107187,Fibroblast,Artery
2.723472,-4.92985,Fibroblast,Artery
2.536571,-6.145461,Fibroblast,Artery
2.170622,-4.989759,Fibroblast,Artery
2.71599,-5.402535,Fibroblast,Artery
2.428303,-6.771541,Fibroblast,Artery
3.627173,-3.710825,Fibroblast,Artery
3.561395,-4.742419,Fibroblast,Artery
5.087656,-5.748606,Fibroblast,Artery
3.21075,-5.127004,Fibroblast,Artery
2.906502,-6.000274,Fibroblast,Artery
2.113609,-6.653629,Fibroblast,Artery
2.002195,-5.586358,Fibroblast,Artery
2.443708,-5.619472,Fibroblast,Artery
2.826664,-6.106833,Fibroblast,Artery
2.421791,-5.882873,Fibroblast,Artery
2.165837,-6.803949,Fibroblast,Artery
2.758219,-4.552554,Fibroblast,Artery
3.378516,-5.598793,Fibroblast,Artery
2.175579,-6.155376,Fibroblast,Artery
1.692771,-4.960475,Fibroblast,Artery
2.359429,-5.288868,Fibroblast,Artery
1.853154,-4.760927,Fibroblast,Artery
1.984099,-4.976711,Fibroblast,Artery
1.781702,-7.116768,Fibroblast,Artery
2.580298,-4.53303,Fibroblast,Artery
2.299678,-5.518713,Fibroblast,Artery
3.419514,-5.606378,Fibroblast,Artery
2.586775,-6.03776,Fibroblast,Artery
1.817768,-5.549315,Fibroblast,Artery
2.666919,-4.053153,Fibroblast,Artery
3.020231,-2.86592,Stromal cell,Artery
3.062324,-5.235068,Fibroblast,Artery
2.557603,-5.760597,Fibroblast,Artery
1.827264,-5.54559,Fibroblast,Artery
2.300013,-5.251461,Fibroblast,Artery
2.076995,-4.790336,Fibroblast,Artery
2.130228,-4.928633,Fibroblast,Artery
2.768,-5.872866,Fibroblast,Artery
3.177939,-5.501325,Fibroblast,Artery
2.678556,-5.983038,Fibroblast,Artery
2.61018,-4.72471,Fibroblast,Artery
1.790949,-6.38619,Fibroblast,Artery
1.760741,-5.824485,Fibroblast,Artery
2.021995,-5.673669,Fibroblast,Artery
4.605823,-4.269605,Fibroblast,Artery
1.786451,-4.621254,Fibroblast,Artery
1.441168,-4.682351,Fibroblast,Artery
3.569165,-4.928647,Fibroblast,Artery
2.354853,-6.614112,Fibroblast,Artery
2.105074,-6.952303,Fibroblast,Artery
2.803409,-5.367386,Fibroblast,Artery
3.921974,-5.733704,Fibroblast,Artery
1.74117,1.736037,Fibroblast,Artery
5.780266,-3.041744,Endothelial cell,Artery
6.568609,-3.619793,Endothelial cell,Artery
5.600112,-3.518818,Endothelial cell,Artery
6.560344,-2.927405,Endothelial cell,Artery
6.575789,-3.377723,Endothelial cell,Artery
5.71221,-3.239691,Endothelial cell,Artery
6.323026,-3.508107,Endothelial cell,Artery
6.535788,-3.57815,Endothelial cell,Artery
6.136104,-3.309697,Endothelial cell,Artery
6.012328,-3.17453,Endothelial cell,Artery
5.919969,-3.123134,Endothelial cell,Artery
5.993897,-3.387713,Endothelial cell,Artery
5.617505,-3.26988,Endothelial cell,Artery
5.040583,-3.760649,Endothelial cell,Artery
5.695175,-3.045739,Endothelial cell,Artery
5.933033,-2.710272,Endothelial cell,Artery
5.315309,-2.441196,Endothelial cell (APC),Artery
5.742375,-3.751233,Endothelial cell,Artery
5.37026,-3.774295,Endothelial cell,Artery
5.560281,-1.557422,Endothelial cell (APC),Artery
5.711695,-3.112758,Endothelial cell (APC),Artery
4.71365,-2.525979,Endothelial cell,Artery
6.133316,-3.376217,Endothelial cell,Artery
5.775738,-3.185113,Endothelial cell,Artery
6.188641,-2.935358,Endothelial cell,Artery
5.77778,-3.349618,Endothelial cell,Artery
6.174974,-3.240172,Endothelial cell (APC),Artery
6.293459,-2.73295,Endothelial cell (APC),Artery
3.507665,-4.442018,Endothelial cell (APC),Artery
6.451709,-3.632922,Endothelial cell,Artery
5.481391,-2.554066,Endothelial cell (APC),Artery
5.235482,-3.018494,Endothelial cell,Artery
3.184981,-5.286869,Endothelial cell (APC),Artery
6.107004,-2.351481,Endothelial cell (APC),Artery
4.76254,-2.629085,Endothelial cell (APC),Artery
5.624563,-1.93619,Endothelial cell (APC),Artery
6.038313,-3.613774,Endothelial cell,Artery
6.198055,-2.424713,Endothelial cell (APC),Artery
5.993357,-2.154983,Endothelial cell (APC),Artery
4.909493,-2.695474,Endothelial cell,Artery
5.812064,-3.018539,Endothelial cell,Artery
5.116355,-3.390573,Endothelial cell,Artery
5.849068,-2.538276,Endothelial cell (APC),Artery
6.106161,-3.317178,Endothelial cell,Artery
5.281472,-2.934469,Endothelial cell,Artery
6.51911,-2.390791,Endothelial cell (APC),Artery
6.070891,-3.417371,Endothelial cell (APC),Artery
5.329504,-2.632803,Endothelial cell (APC),Artery
5.109831,-2.96871,Endothelial cell,Artery
5.74794,-3.537776,Endothelial cell,Artery
5.48097,-3.30496,Endothelial cell,Artery
5.93252,-3.310271,Endothelial cell,Artery
6.459409,-3.777558,Endothelial cell,Artery
5.25981,-2.69303,Endothelial cell,Artery
5.36654,-2.19282,Endothelial cell,Artery
5.709826,-3.698735,Endothelial cell,Artery
5.528663,-2.392178,Endothelial cell (APC),Artery
5.397982,-3.092509,Stromal cell,Artery
4.729211,-2.266521,Endothelial cell,Artery
6.366569,-3.46611,Endothelial cell,Artery
5.875894,-3.377088,Endothelial cell,Artery
5.552156,-2.347965,Endothelial cell (APC),Artery
5.961696,-3.246962,Endothelial cell,Artery
3.981679,-3.580821,Endothelial cell (APC),Artery
5.866488,-3.301392,Endothelial cell (APC),Artery
3.038183,-5.417797,Fibroblast,Artery
5.415635,-3.272191,Endothelial cell,Artery
6.655098,-2.608443,Endothelial cell (APC),Artery
-6.965145,8.775413,Macrophage,Artery
-6.363042,8.196822,Macrophage,Artery
-5.417499,7.962634,Macrophage,Artery
-6.213427,8.873594,Macrophage,Artery
-6.207819,8.011844,Macrophage,Artery
-6.225863,8.923572,Macrophage,Artery
-6.576667,8.2999,Macrophage,Artery
-6.708072,8.153465,Macrophage,Artery
-5.984106,8.938204,Macrophage,Artery
-4.310136,7.954855,Macrophage,Artery
-4.74611,8.495508,Macrophage,Artery
-6.174695,7.899249,Macrophage,Artery
-4.320452,8.055372,Macrophage,Artery
-6.760882,8.588279,Macrophage,Artery
-5.436666,7.423904,Macrophage,Artery
-5.333566,8.939305,Macrophage,Artery
-6.886424,8.437669,Macrophage,Artery
-7.122263,7.235729,Macrophage,Artery
-4.205279,8.301791,Macrophage,Artery
-5.355141,8.541339,Macrophage,Artery
-6.664001,8.488391,Macrophage,Artery
-5.26763,8.295661,Macrophage,Artery
-6.588368,8.719433,Macrophage,Artery
-5.466077,8.730332,Macrophage,Artery
-5.328381,7.422739,Macrophage,Artery
-6.299846,8.19775,Macrophage,Artery
-6.706343,8.470677,Macrophage,Artery
-5.836029,6.592652,Macrophage,Artery
-5.771982,7.253584,Macrophage,Artery
-7.068591,8.083868,Macrophage,Artery
-5.699549,7.805117,Macrophage,Artery
-6.776298,7.691187,Macrophage,Artery
-5.1631,8.092536,Macrophage,Artery
